"section_id","time_hours","water_level_m","discharge_m3s"
"59","53.0","32.355","27.217"
"59","54.0","32.349","27.107"
"59","55.0","32.342","26.989"
"59","56.0","32.335","26.863"
"59","57.0","32.328","26.733"
"59","58.0","32.321","26.597"
"59","59.0","32.314","26.456"
"59","60.0","32.306","26.313"
"59","61.0","32.299","26.169"
"59","62.0","32.292","26.022"
"59","63.0","32.284","25.875"
"59","64.0","32.277","25.724"
"59","65.0","32.269","25.571"
"59","66.0","32.262","25.416"
"59","67.0","32.254","25.261"
"59","68.0","32.246","25.105"
"59","69.0","32.239","24.951"
"59","70.0","32.231","24.793"
"59","71.0","32.223","24.635"
"60","0.0","31.841","0.0"
"60","1.0","31.851","5.74"
"60","2.0","31.962","-44.125"
"60","3.0","32.059","-59.006"
"60","4.0","32.147","-64.504"
"60","5.0","32.218","-66.366"
"60","6.0","32.281","-66.772"
"60","7.0","32.329","-62.511"
"60","8.0","32.354","-52.962"
"60","9.0","32.371","-44.23"
"60","10.0","32.388","-36.927"
"60","11.0","32.404","-29.551"
"60","12.0","32.419","-21.136"
"60","13.0","32.434","-10.787"
"60","14.0","32.446","1.129"
"60","15.0","32.45","9.603"
"60","16.0","32.452","11.731"
"60","17.0","32.455","11.996"
"60","18.0","32.458","13.005"
"60","19.0","32.461","14.321"
"60","20.0","32.463","15.562"
"60","21.0","32.465","16.633"
"60","22.0","32.466","17.566"
"60","23.0","32.467","18.417"
"60","24.0","32.468","19.342"
"60","25.0","32.468","20.321"
"60","26.0","32.467","21.182"
"60","27.0","32.466","21.946"
"60","28.0","32.465","22.636"
"60","29.0","32.463","23.257"
"60","30.0","32.461","23.819"
"60","31.0","32.459","24.318"
"60","32.0","32.456","24.778"
"60","33.0","32.453","25.197"
"60","34.0","32.45","25.583"
"60","35.0","32.447","25.932"
"60","36.0","32.443","26.252"
"60","37.0","32.439","26.541"
"60","38.0","32.435","26.804"
"60","39.0","32.431","27.038"
"60","40.0","32.426","27.244"
"60","41.0","32.421","27.428"
"60","42.0","32.416","27.581"
"60","43.0","32.411","27.709"
"60","44.0","32.406","27.811"
"60","45.0","32.4","27.894"
"60","46.0","32.395","27.955"
"60","47.0","32.389","28.001"
"60","48.0","32.383","28.008"
"60","49.0","32.376","27.968"
"60","50.0","32.37","27.917"
"60","51.0","32.364","27.853"
"60","52.0","32.357","27.775"
"60","53.0","32.351","27.684"
"60","54.0","32.344","27.582"
"60","55.0","32.337","27.468"
"60","56.0","32.33","27.351"
"60","57.0","32.323","27.227"
"60","58.0","32.316","27.096"
"60","59.0","32.309","26.96"
"60","60.0","32.302","26.821"
"60","61.0","32.294","26.679"
"60","62.0","32.287","26.537"
"60","63.0","32.279","26.393"
"60","64.0","32.272","26.245"
"60","65.0","32.264","26.094"
"60","66.0","32.257","25.942"
"60","67.0","32.249","25.787"
"60","68.0","32.242","25.635"
"60","69.0","32.234","25.482"
"60","70.0","32.226","25.326"
"60","71.0","32.219","25.168"
"61","0.0","31.841","0.0"
"61","1.0","31.863","-11.582"
"61","2.0","31.976","-49.511"
"61","3.0","32.081","-63.159"
"61","4.0","32.17","-67.492"
"61","5.0","32.24","-68.992"
"61","6.0","32.302","-69.064"
"61","7.0","32.345","-63.858"
"61","8.0","32.365","-53.64"
"61","9.0","32.379","-44.87"
"61","10.0","32.393","-37.56"
"61","11.0","32.407","-30.163"
"61","12.0","32.42","-21.744"
"61","13.0","32.434","-11.358"
"61","14.0","32.445","0.79"
"61","15.0","32.449","9.541"
"61","16.0","32.451","11.599"
"61","17.0","32.455","11.865"
"61","18.0","32.457","12.888"
"61","19.0","32.46","14.226"
"61","20.0","32.462","15.482"
"61","21.0","32.464","16.566"
"61","22.0","32.465","17.514"
"61","23.0","32.466","18.385"
"61","24.0","32.466","19.336"
"61","25.0","32.466","20.337"
"61","26.0","32.466","21.215"
"61","27.0","32.464","21.998"
"61","28.0","32.463","22.701"
"61","29.0","32.461","23.339"
"61","30.0","32.459","23.911"
"61","31.0","32.457","24.425"
"61","32.0","32.454","24.894"
"61","33.0","32.451","25.327"
"61","34.0","32.448","25.721"
"61","35.0","32.444","26.083"
"61","36.0","32.441","26.412"
"61","37.0","32.437","26.71"
"61","38.0","32.433","26.985"
"61","39.0","32.428","27.227"
"61","40.0","32.423","27.444"
"61","41.0","32.419","27.634"
"61","42.0","32.414","27.797"
"61","43.0","32.408","27.93"
"61","44.0","32.403","28.042"
"61","45.0","32.397","28.131"
"61","46.0","32.391","28.201"
"61","47.0","32.386","28.251"
"61","48.0","32.379","28.262"
"61","49.0","32.373","28.228"
"61","50.0","32.367","28.18"
"61","51.0","32.361","28.121"
"61","52.0","32.354","28.048"
"61","53.0","32.348","27.961"
"61","54.0","32.341","27.863"
"61","55.0","32.334","27.755"
"61","56.0","32.327","27.64"
"61","57.0","32.32","27.519"
"61","58.0","32.313","27.392"
"61","59.0","32.306","27.259"
"61","60.0","32.298","27.122"
"61","61.0","32.291","26.984"
"61","62.0","32.284","26.842"
"61","63.0","32.276","26.7"
"61","64.0","32.269","26.553"
"61","65.0","32.261","26.404"
"61","66.0","32.254","26.253"
"61","67.0","32.246","26.101"
"61","68.0","32.239","25.948"
"61","69.0","32.231","25.797"
"61","70.0","32.223","25.641"
"61","71.0","32.216","25.485"
"62","0.0","31.841","0.0"
"62","1.0","31.889","-26.098"
"62","2.0","31.998","-57.832"
"62","3.0","32.109","-69.103"
"62","4.0","32.196","-71.728"
"62","5.0","32.265","-72.748"
"62","6.0","32.324","-72.237"
"62","7.0","32.362","-65.444"
"62","8.0","32.377","-54.351"
"62","9.0","32.387","-45.627"
"62","10.0","32.398","-38.35"
"62","11.0","32.41","-30.94"
"62","12.0","32.421","-22.526"
"62","13.0","32.433","-12.128"
"62","14.0","32.444","0.273"
"62","15.0","32.448","9.446"
"62","16.0","32.451","11.397"
"62","17.0","32.454","11.683"
"62","18.0","32.457","12.725"
"62","19.0","32.459","14.093"
"62","20.0","32.461","15.376"
"62","21.0","32.462","16.48"
"62","22.0","32.464","17.445"
"62","23.0","32.465","18.339"
"62","24.0","32.465","19.338"
"62","25.0","32.465","20.366"
"62","26.0","32.464","21.273"
"62","27.0","32.463","22.078"
"62","28.0","32.461","22.805"
"62","29.0","32.459","23.462"
"62","30.0","32.457","24.054"
"62","31.0","32.454","24.584"
"62","32.0","32.452","25.073"
"62","33.0","32.449","25.52"
"62","34.0","32.445","25.932"
"62","35.0","32.442","26.308"
"62","36.0","32.438","26.653"
"62","37.0","32.434","26.966"
"62","38.0","32.43","27.253"
"62","39.0","32.425","27.51"
"62","40.0","32.42","27.737"
"62","41.0","32.415","27.942"
"62","42.0","32.41","28.114"
"62","43.0","32.405","28.26"
"62","44.0","32.4","28.38"
"62","45.0","32.394","28.481"
"62","46.0","32.388","28.56"
"62","47.0","32.382","28.621"
"62","48.0","32.376","28.637"
"62","49.0","32.37","28.607"
"62","50.0","32.364","28.567"
"62","51.0","32.357","28.515"
"62","52.0","32.351","28.448"
"62","53.0","32.344","28.368"
"62","54.0","32.337","28.276"
"62","55.0","32.33","28.172"
"62","56.0","32.324","28.065"
"62","57.0","32.317","27.948"
"62","58.0","32.309","27.825"
"62","59.0","32.302","27.696"
"62","60.0","32.295","27.563"
"62","61.0","32.288","27.426"
"62","62.0","32.28","27.29"
"62","63.0","32.273","27.15"
"62","64.0","32.265","27.005"
"62","65.0","32.258","26.858"
"62","66.0","32.25","26.709"
"62","67.0","32.243","26.557"
"62","68.0","32.235","26.407"
"62","69.0","32.228","26.257"
"62","70.0","32.22","26.102"
"62","71.0","32.212","25.946"
"63","0.0","31.84","0.0"
"63","1.0","31.849","-1.04"
"63","2.0","32.015","-64.741"
"63","3.0","32.127","-76.312"
"63","4.0","32.213","-76.618"
"63","5.0","32.28","-77.061"
"63","6.0","32.338","-75.667"
"63","7.0","32.372","-66.88"
"63","8.0","32.383","-54.908"
"63","9.0","32.391","-46.34"
"63","10.0","32.401","-39.129"
"63","11.0","32.412","-31.72"
"63","12.0","32.422","-23.327"
"63","13.0","32.433","-12.945"
"63","14.0","32.443","-0.331"
"63","15.0","32.448","9.316"
"63","16.0","32.451","11.162"
"63","17.0","32.454","11.477"
"63","18.0","32.456","12.546"
"63","19.0","32.459","13.949"
"63","20.0","32.46","15.257"
"63","21.0","32.462","16.382"
"63","22.0","32.463","17.371"
"63","23.0","32.464","18.288"
"63","24.0","32.464","19.346"
"63","25.0","32.464","20.41"
"63","26.0","32.463","21.344"
"63","27.0","32.462","22.181"
"63","28.0","32.46","22.929"
"63","29.0","32.458","23.613"
"63","30.0","32.456","24.222"
"63","31.0","32.453","24.775"
"63","32.0","32.45","25.28"
"63","33.0","32.447","25.749"
"63","34.0","32.444","26.177"
"63","35.0","32.44","26.573"
"63","36.0","32.436","26.932"
"63","37.0","32.432","27.262"
"63","38.0","32.428","27.567"
"63","39.0","32.423","27.836"
"63","40.0","32.419","28.081"
"63","41.0","32.414","28.297"
"63","42.0","32.409","28.484"
"63","43.0","32.403","28.64"
"63","44.0","32.398","28.775"
"63","45.0","32.392","28.886"
"63","46.0","32.386","28.979"
"63","47.0","32.38","29.048"
"63","48.0","32.374","29.068"
"63","49.0","32.368","29.047"
"63","50.0","32.362","29.014"
"63","51.0","32.355","28.969"
"63","52.0","32.349","28.91"
"63","53.0","32.342","28.837"
"63","54.0","32.335","28.752"
"63","55.0","32.329","28.657"
"63","56.0","32.322","28.554"
"63","57.0","32.315","28.443"
"63","58.0","32.307","28.325"
"63","59.0","32.3","28.201"
"63","60.0","32.293","28.072"
"63","61.0","32.286","27.941"
"63","62.0","32.278","27.807"
"63","63.0","32.271","27.67"
"63","64.0","32.263","27.528"
"63","65.0","32.256","27.383"
"63","66.0","32.248","27.236"
"63","67.0","32.241","27.088"
"63","68.0","32.233","26.939"
"63","69.0","32.226","26.79"
"63","70.0","32.218","26.637"
"63","71.0","32.21","26.482"
"64","0.0","31.84","0.0"
"64","1.0","31.787","53.186"
"64","2.0","32.036","-74.53"
"64","3.0","32.152","-85.16"
"64","4.0","32.235","-82.748"
"64","5.0","32.3","-82.414"
"64","6.0","32.355","-79.635"
"64","7.0","32.384","-68.231"
"64","8.0","32.391","-55.367"
"64","9.0","32.397","-47.07"
"64","10.0","32.405","-39.969"
"64","11.0","32.414","-32.573"
"64","12.0","32.423","-24.211"
"64","13.0","32.433","-13.879"
"64","14.0","32.442","-1.078"
"64","15.0","32.447","9.127"
"64","16.0","32.45","10.866"
"64","17.0","32.453","11.235"
"64","18.0","32.456","12.332"
"64","19.0","32.458","13.778"
"64","20.0","32.46","15.122"
"64","21.0","32.461","16.274"
"64","22.0","32.462","17.286"
"64","23.0","32.463","18.221"
"64","24.0","32.463","19.367"
"64","25.0","32.463","20.47"
"64","26.0","32.462","21.442"
"64","27.0","32.46","22.312"
"64","28.0","32.459","23.092"
"64","29.0","32.456","23.804"
"64","30.0","32.454","24.438"
"64","31.0","32.451","25.015"
"64","32.0","32.449","25.544"
"64","33.0","32.445","26.036"
"64","34.0","32.442","26.486"
"64","35.0","32.438","26.903"
"64","36.0","32.434","27.284"
"64","37.0","32.43","27.636"
"64","38.0","32.426","27.958"
"64","39.0","32.421","28.247"
"64","40.0","32.416","28.51"
"64","41.0","32.411","28.743"
"64","42.0","32.406","28.945"
"64","43.0","32.401","29.117"
"64","44.0","32.395","29.267"
"64","45.0","32.39","29.393"
"64","46.0","32.384","29.5"
"64","47.0","32.378","29.585"
"64","48.0","32.372","29.607"
"64","49.0","32.365","29.593"
"64","50.0","32.359","29.572"
"64","51.0","32.353","29.536"
"64","52.0","32.346","29.486"
"64","53.0","32.34","29.423"
"64","54.0","32.333","29.347"
"64","55.0","32.326","29.258"
"64","56.0","32.319","29.165"
"64","57.0","32.312","29.062"
"64","58.0","32.305","28.95"
"64","59.0","32.298","28.832"
"64","60.0","32.29","28.708"
"64","61.0","32.283","28.58"
"64","62.0","32.276","28.452"
"64","63.0","32.268","28.319"
"64","64.0","32.261","28.18"
"64","65.0","32.253","28.038"
"64","66.0","32.246","27.894"
"64","67.0","32.238","27.747"
"64","68.0","32.231","27.603"
"64","69.0","32.223","27.456"
"64","70.0","32.215","27.305"
"64","71.0","32.208","27.15"
"65","0.0","31.84","0.0"
"65","1.0","31.826","24.882"
"65","2.0","32.052","-90.099"
"65","3.0","32.169","-94.695"
"65","4.0","32.249","-89.564"
"65","5.0","32.314","-88.412"
"65","6.0","32.366","-83.803"
"65","7.0","32.392","-69.335"
"65","8.0","32.396","-55.676"
"65","9.0","32.4","-47.755"
"65","10.0","32.407","-40.794"
"65","11.0","32.415","-33.424"
"65","12.0","32.424","-25.114"
"65","13.0","32.433","-14.861"
"65","14.0","32.442","-1.912"
"65","15.0","32.447","8.856"
"65","16.0","32.45","10.526"
"65","17.0","32.453","10.963"
"65","18.0","32.456","12.097"
"65","19.0","32.458","13.59"
"65","20.0","32.459","14.97"
"65","21.0","32.461","16.151"
"65","22.0","32.462","17.194"
"65","23.0","32.462","18.153"
"65","24.0","32.462","19.395"
"65","25.0","32.462","20.549"
"65","26.0","32.461","21.558"
"65","27.0","32.459","22.471"
"65","28.0","32.458","23.281"
"65","29.0","32.456","24.03"
"65","30.0","32.453","24.687"
"65","31.0","32.45","25.296"
"65","32.0","32.448","25.848"
"65","33.0","32.444","26.371"
"65","34.0","32.441","26.842"
"65","35.0","32.437","27.287"
"65","36.0","32.433","27.687"
"65","37.0","32.429","28.063"
"65","38.0","32.425","28.41"
"65","39.0","32.42","28.716"
"65","40.0","32.415","29.003"
"65","41.0","32.41","29.253"
"65","42.0","32.405","29.475"
"65","43.0","32.4","29.66"
"65","44.0","32.394","29.83"
"65","45.0","32.388","29.97"
"65","46.0","32.382","30.096"
"65","47.0","32.376","30.197"
"65","48.0","32.37","30.221"
"65","49.0","32.364","30.218"
"65","50.0","32.358","30.207"
"65","51.0","32.351","30.181"
"65","52.0","32.345","30.141"
"65","53.0","32.338","30.089"
"65","54.0","32.331","30.022"
"65","55.0","32.324","29.944"
"65","56.0","32.317","29.859"
"65","57.0","32.31","29.763"
"65","58.0","32.303","29.658"
"65","59.0","32.296","29.547"
"65","60.0","32.289","29.429"
"65","61.0","32.282","29.308"
"65","62.0","32.274","29.185"
"65","63.0","32.267","29.055"
"65","64.0","32.259","28.919"
"65","65.0","32.252","28.781"
"65","66.0","32.244","28.639"
"65","67.0","32.237","28.497"
"65","68.0","32.229","28.356"
"65","69.0","32.222","28.21"
"65","70.0","32.214","28.06"
"65","71.0","32.206","27.911"
"66","0.0","31.84","0.0"
"66","1.0","31.868","-20.38"
"66","2.0","32.065","-96.623"
"66","3.0","32.181","-100.013"
"66","4.0","32.259","-93.238"
"66","5.0","32.323","-91.602"
"66","6.0","32.374","-85.941"
"66","7.0","32.396","-69.789"
"66","8.0","32.399","-55.784"
"66","9.0","32.402","-48.073"
"66","10.0","32.409","-41.192"
"66","11.0","32.416","-33.84"
"66","12.0","32.424","-25.558"
"66","13.0","32.432","-15.353"
"66","14.0","32.441","-2.353"
"66","15.0","32.447","8.688"
"66","16.0","32.45","10.343"
"66","17.0","32.453","10.823"
"66","18.0","32.455","11.976"
"66","19.0","32.457","13.491"
"66","20.0","32.459","14.894"
"66","21.0","32.46","16.091"
"66","22.0","32.461","17.148"
"66","23.0","32.462","18.122"
"66","24.0","32.462","19.415"
"66","25.0","32.461","20.592"
"66","26.0","32.46","21.626"
"66","27.0","32.459","22.558"
"66","28.0","32.457","23.387"
"66","29.0","32.455","24.153"
"66","30.0","32.452","24.824"
"66","31.0","32.45","25.448"
"66","32.0","32.447","26.015"
"66","33.0","32.444","26.551"
"66","34.0","32.44","27.036"
"66","35.0","32.436","27.494"
"66","36.0","32.432","27.907"
"66","37.0","32.428","28.296"
"66","38.0","32.424","28.653"
"66","39.0","32.419","28.971"
"66","40.0","32.414","29.268"
"66","41.0","32.409","29.529"
"66","42.0","32.404","29.759"
"66","43.0","32.398","29.954"
"66","44.0","32.393","30.133"
"66","45.0","32.387","30.282"
"66","46.0","32.381","30.416"
"66","47.0","32.375","30.526"
"66","48.0","32.369","30.551"
"66","49.0","32.363","30.55"
"66","50.0","32.356","30.548"
"66","51.0","32.35","30.527"
"66","52.0","32.344","30.493"
"66","53.0","32.337","30.446"
"66","54.0","32.33","30.384"
"66","55.0","32.323","30.309"
"66","56.0","32.316","30.232"
"66","57.0","32.309","30.14"
"66","58.0","32.302","30.039"
"66","59.0","32.295","29.931"
"66","60.0","32.288","29.816"
"66","61.0","32.28","29.695"
"66","62.0","32.273","29.578"
"66","63.0","32.266","29.449"
"66","64.0","32.258","29.316"
"66","65.0","32.251","29.179"
"66","66.0","32.243","29.04"
"66","67.0","32.236","28.897"
"66","68.0","32.228","28.759"
"66","69.0","32.22","28.615"
"66","70.0","32.213","28.466"
"66","71.0","32.205","28.318"
"67","0.0","31.84","0.0"
"67","1.0","31.925","-52.227"
"67","2.0","32.1","-102.281"
"67","3.0","32.213","-107.013"
"67","4.0","32.285","-98.008"
"67","5.0","32.346","-95.54"
"67","6.0","32.392","-88.393"
"67","7.0","32.407","-70.125"
"67","8.0","32.406","-55.825"
"67","9.0","32.408","-48.399"
"67","10.0","32.413","-41.621"
"67","11.0","32.418","-34.299"
"67","12.0","32.425","-26.061"
"67","13.0","32.432","-15.923"
"67","14.0","32.44","-2.896"
"67","15.0","32.446","8.432"
"67","16.0","32.45","10.114"
"67","17.0","32.453","10.647"
"67","18.0","32.455","11.827"
"67","19.0","32.457","13.371"
"67","20.0","32.458","14.797"
"67","21.0","32.46","16.013"
"67","22.0","32.46","17.093"
"67","23.0","32.461","18.101"
"67","24.0","32.461","19.443"
"67","25.0","32.46","20.654"
"67","26.0","32.459","21.713"
"67","27.0","32.457","22.673"
"67","28.0","32.456","23.523"
"67","29.0","32.453","24.313"
"67","30.0","32.451","25.0"
"67","31.0","32.448","25.645"
"67","32.0","32.445","26.227"
"67","33.0","32.442","26.783"
"67","34.0","32.438","27.283"
"67","35.0","32.434","27.759"
"67","36.0","32.43","28.185"
"67","37.0","32.426","28.59"
"67","38.0","32.421","28.963"
"67","39.0","32.417","29.293"
"67","40.0","32.412","29.605"
"67","41.0","32.407","29.877"
"67","42.0","32.402","30.121"
"67","43.0","32.396","30.324"
"67","44.0","32.39","30.516"
"67","45.0","32.385","30.674"
"67","46.0","32.379","30.821"
"67","47.0","32.373","30.939"
"67","48.0","32.366","30.966"
"67","49.0","32.36","30.973"
"67","50.0","32.354","30.977"
"67","51.0","32.347","30.962"
"67","52.0","32.341","30.934"
"67","53.0","32.334","30.894"
"67","54.0","32.328","30.838"
"67","55.0","32.321","30.77"
"67","56.0","32.314","30.698"
"67","57.0","32.307","30.61"
"67","58.0","32.3","30.513"
"67","59.0","32.292","30.409"
"67","60.0","32.285","30.298"
"67","61.0","32.278","30.182"
"67","62.0","32.27","30.066"
"67","63.0","32.263","29.94"
"67","64.0","32.256","29.809"
"67","65.0","32.248","29.674"
"67","66.0","32.241","29.536"
"67","67.0","32.233","29.396"
"67","68.0","32.225","29.259"
"67","69.0","32.218","29.115"
"67","70.0","32.21","28.968"
"67","71.0","32.203","28.821"
"68","0.0","31.839","0.0"
"68","1.0","31.98","-96.167"
"68","2.0","32.13","-111.512"
"68","3.0","32.241","-113.206"
"68","4.0","32.307","-102.416"
"68","5.0","32.365","-99.081"
"68","6.0","32.407","-90.272"
"68","7.0","32.415","-70.131"
"68","8.0","32.411","-55.749"
"68","9.0","32.412","-48.602"
"68","10.0","32.416","-41.928"
"68","11.0","32.42","-34.641"
"68","12.0","32.426","-26.442"
"68","13.0","32.432","-16.373"
"68","14.0","32.439","-3.37"
"68","15.0","32.446","8.162"
"68","16.0","32.45","9.908"
"68","17.0","32.452","10.496"
"68","18.0","32.455","11.7"
"68","19.0","32.456","13.267"
"68","20.0","32.458","14.717"
"68","21.0","32.459","15.952"
"68","22.0","32.46","17.05"
"68","23.0","32.46","18.094"
"68","24.0","32.46","19.477"
"68","25.0","32.459","20.714"
"68","26.0","32.458","21.8"
"68","27.0","32.457","22.781"
"68","28.0","32.455","23.653"
"68","29.0","32.452","24.461"
"68","30.0","32.45","25.166"
"68","31.0","32.447","25.825"
"68","32.0","32.444","26.427"
"68","33.0","32.44","26.996"
"68","34.0","32.437","27.513"
"68","35.0","32.433","28.001"
"68","36.0","32.429","28.444"
"68","37.0","32.425","28.863"
"68","38.0","32.42","29.247"
"68","39.0","32.415","29.59"
"68","40.0","32.41","29.913"
"68","41.0","32.405","30.199"
"68","42.0","32.4","30.45"
"68","43.0","32.394","30.666"
"68","44.0","32.389","30.866"
"68","45.0","32.383","31.036"
"68","46.0","32.377","31.191"
"68","47.0","32.371","31.316"
"68","48.0","32.365","31.345"
"68","49.0","32.358","31.356"
"68","50.0","32.352","31.369"
"68","51.0","32.346","31.36"
"68","52.0","32.339","31.339"
"68","53.0","32.332","31.304"
"68","54.0","32.326","31.254"
"68","55.0","32.319","31.19"
"68","56.0","32.312","31.125"
"68","57.0","32.305","31.042"
"68","58.0","32.298","30.949"
"68","59.0","32.291","30.849"
"68","60.0","32.283","30.742"
"68","61.0","32.276","30.627"
"68","62.0","32.269","30.517"
"68","63.0","32.261","30.392"
"68","64.0","32.254","30.263"
"68","65.0","32.246","30.131"
"68","66.0","32.239","29.995"
"68","67.0","32.231","29.855"
"68","68.0","32.224","29.722"
"68","69.0","32.216","29.579"
"68","70.0","32.208","29.433"
"68","71.0","32.201","29.285"
"69","0.0","31.839","0.0"
"69","1.0","31.989","-150.256"
"69","2.0","32.143","-126.097"
"69","3.0","32.25","-119.364"
"69","4.0","32.314","-106.944"
"69","5.0","32.372","-102.917"
"69","6.0","32.412","-92.035"
"69","7.0","32.418","-69.95"
"69","8.0","32.413","-55.601"
"69","9.0","32.413","-48.772"
"69","10.0","32.416","-42.21"
"69","11.0","32.421","-34.965"
"69","12.0","32.426","-26.815"
"69","13.0","32.432","-16.824"
"69","14.0","32.439","-3.874"
"69","15.0","32.445","7.827"
"69","16.0","32.449","9.683"
"69","17.0","32.452","10.331"
"69","18.0","32.454","11.563"
"69","19.0","32.456","13.155"
"69","20.0","32.458","14.626"
"69","21.0","32.459","15.882"
"69","22.0","32.46","17.003"
"69","23.0","32.46","18.095"
"69","24.0","32.46","19.515"
"69","25.0","32.459","20.783"
"69","26.0","32.458","21.895"
"69","27.0","32.456","22.902"
"69","28.0","32.454","23.796"
"69","29.0","32.452","24.626"
"69","30.0","32.449","25.347"
"69","31.0","32.447","26.027"
"69","32.0","32.443","26.643"
"69","33.0","32.44","27.232"
"69","34.0","32.436","27.763"
"69","35.0","32.433","28.269"
"69","36.0","32.428","28.725"
"69","37.0","32.424","29.159"
"69","38.0","32.42","29.559"
"69","39.0","32.415","29.914"
"69","40.0","32.41","30.253"
"69","41.0","32.405","30.549"
"69","42.0","32.399","30.813"
"69","43.0","32.394","31.037"
"69","44.0","32.388","31.251"
"69","45.0","32.382","31.429"
"69","46.0","32.376","31.597"
"69","47.0","32.37","31.728"
"69","48.0","32.364","31.76"
"69","49.0","32.358","31.78"
"69","50.0","32.352","31.798"
"69","51.0","32.345","31.795"
"69","52.0","32.339","31.781"
"69","53.0","32.332","31.753"
"69","54.0","32.325","31.709"
"69","55.0","32.318","31.653"
"69","56.0","32.311","31.592"
"69","57.0","32.304","31.514"
"69","58.0","32.297","31.427"
"69","59.0","32.29","31.331"
"69","60.0","32.283","31.227"
"69","61.0","32.275","31.118"
"69","62.0","32.268","31.009"
"69","63.0","32.261","30.887"
"69","64.0","32.253","30.761"
"69","65.0","32.246","30.63"
"69","66.0","32.238","30.496"
"69","67.0","32.231","30.36"
"69","68.0","32.223","30.228"
"69","69.0","32.215","30.086"
"69","70.0","32.208","29.94"
"69","71.0","32.2","29.792"
"3","0.0","31.839","0.0"
"3","1.0","31.987","-155.346"
"3","2.0","32.156","-143.003"
"3","3.0","32.261","-128.478"
"3","4.0","32.322","-113.575"
"3","5.0","32.379","-108.795"
"3","6.0","32.417","-94.493"
"3","7.0","32.42","-69.51"
"3","8.0","32.415","-55.33"
"3","9.0","32.414","-48.983"
"3","10.0","32.417","-42.601"
"3","11.0","32.421","-35.424"
"3","12.0","32.426","-27.345"
"3","13.0","32.431","-17.474"
"3","14.0","32.438","-4.636"
"3","15.0","32.445","7.281"
"3","16.0","32.449","9.337"
"3","17.0","32.452","10.086"
"3","18.0","32.454","11.358"
"3","19.0","32.456","12.986"
"3","20.0","32.458","14.495"
"3","21.0","32.459","15.782"
"3","22.0","32.459","16.934"
"3","23.0","32.46","18.096"
"3","24.0","32.46","19.58"
"3","25.0","32.459","20.892"
"3","26.0","32.457","22.048"
"3","27.0","32.456","23.091"
"3","28.0","32.454","24.022"
"3","29.0","32.451","24.881"
"3","30.0","32.449","25.632"
"3","31.0","32.446","26.337"
"3","32.0","32.443","26.983"
"3","33.0","32.439","27.596"
"3","34.0","32.436","28.154"
"3","35.0","32.432","28.682"
"3","36.0","32.428","29.163"
"3","37.0","32.423","29.62"
"3","38.0","32.419","30.039"
"3","39.0","32.414","30.417"
"3","40.0","32.409","30.773"
"3","41.0","32.404","31.09"
"3","42.0","32.398","31.368"
"3","43.0","32.393","31.611"
"3","44.0","32.387","31.839"
"3","45.0","32.381","32.036"
"3","46.0","32.375","32.218"
"3","47.0","32.369","32.358"
"3","48.0","32.363","32.395"
"3","49.0","32.357","32.423"
"3","50.0","32.351","32.453"
"3","51.0","32.344","32.46"
"3","52.0","32.338","32.456"
"3","53.0","32.331","32.438"
"3","54.0","32.324","32.404"
"3","55.0","32.317","32.356"
"3","56.0","32.31","32.305"
"3","57.0","32.303","32.234"
"3","58.0","32.296","32.154"
"3","59.0","32.289","32.064"
"3","60.0","32.282","31.966"
"3","61.0","32.274","31.862"
"3","62.0","32.267","31.759"
"3","63.0","32.26","31.64"
"3","64.0","32.252","31.517"
"3","65.0","32.245","31.39"
"3","66.0","32.237","31.259"
"3","67.0","32.23","31.125"
"3","68.0","32.222","30.997"
"3","69.0","32.214","30.856"
"3","70.0","32.207","30.713"
"3","71.0","32.199","30.561"
"3_sec3_0","0.0","31.839","3.0"
"3_sec3_0","1.0","31.987","-155.346"
"3_sec3_0","2.0","32.156","-143.003"
"3_sec3_0","3.0","32.261","-128.478"
"3_sec3_0","4.0","32.322","-113.575"
"3_sec3_0","5.0","32.379","-108.795"
"3_sec3_0","6.0","32.417","-94.493"
"3_sec3_0","7.0","32.42","-69.51"
"3_sec3_0","8.0","32.415","-55.33"
"3_sec3_0","9.0","32.414","-48.983"
"3_sec3_0","10.0","32.417","-42.601"
"3_sec3_0","11.0","32.421","-35.424"
"3_sec3_0","12.0","32.426","-27.345"
"3_sec3_0","13.0","32.431","-17.474"
"3_sec3_0","14.0","32.438","-4.636"
"3_sec3_0","15.0","32.445","7.281"
"3_sec3_0","16.0","32.449","9.337"
"3_sec3_0","17.0","32.452","10.086"
"3_sec3_0","18.0","32.454","11.358"
"3_sec3_0","19.0","32.456","12.986"
"3_sec3_0","20.0","32.458","14.495"
"3_sec3_0","21.0","32.459","15.782"
"3_sec3_0","22.0","32.459","16.934"
"3_sec3_0","23.0","32.46","18.096"
"3_sec3_0","24.0","32.46","19.58"
"3_sec3_0","25.0","32.459","20.892"
"3_sec3_0","26.0","32.457","22.048"
"3_sec3_0","27.0","32.456","23.091"
"3_sec3_0","28.0","32.454","24.022"
"3_sec3_0","29.0","32.451","24.881"
"3_sec3_0","30.0","32.449","25.632"
"3_sec3_0","31.0","32.446","26.337"
"3_sec3_0","32.0","32.443","26.983"
"3_sec3_0","33.0","32.439","27.596"
"3_sec3_0","34.0","32.436","28.154"
"3_sec3_0","35.0","32.432","28.682"
"3_sec3_0","36.0","32.428","29.163"
"3_sec3_0","37.0","32.423","29.62"
